User,Gender,Location,Date,Type,Label,Code,Platz,Etiqueta,Stamp,Flag
Usuario1269,Male,Occidente,febrero de 2016,Business,5,1269.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1270,Male,Occidente,abril de 2016,Friends,5,1270.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1272,Male,Occidente,julio de 2014,Couple,5,1272.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1274,Male,Occidente,marzo de 2015,Friends,4,1274.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1275,Male,Occidente,febrero de 2018,Family,5,1275.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1277,Male,Occidente,junio de 2016,Couple,5,1277.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1278,Male,Occidente,abril de 2016,Friends,5,1278.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1279,Male,Occidente,agosto de 2013,Couple,5,1279.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1280,Male,Occidente,abril de 2015,Family,5,1280.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1283,Male,Occidente,enero de 2018,Business,5,1283.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1285,Male,Occidente,marzo de 2016,Couple,5,1285.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1287,Male,Occidente,marzo de 2016,Couple,5,1287.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1288,Male,Occidente,agosto de 2017,Friends,5,1288.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1289,Male,Occidente,julio de 2015,Family,4,1289.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1290,Male,Occidente,febrero de 2014,Business,4,1290.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1292,Male,Occidente,julio de 2014,Family,5,1292.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1293,Male,Occidente,enero de 2016,Couple,5,1293.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1294,Male,Occidente,marzo de 2017,Family,4,1294.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1296,Male,Occidente,diciembre de 2014,Friends,5,1296.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1299,Male,Occidente,junio de 2015,Friends,5,1299.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1300,Male,Occidente,abril de 2016,Family,5,1300.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1301,Male,Occidente,enero de 2016,Friends,5,1301.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1303,Male,Occidente,febrero de 2015,Business,5,1303.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1304,Male,Occidente,enero de 2016,Friends,5,1304.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1305,Male,Occidente,noviembre de 2014,Family,5,1305.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1306,Male,Occidente,junio de 2014,Couple,5,1306.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1308,Male,Occidente,junio de 2015,Family,5,1308.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1309,Male,Occidente,agosto de 2015,Family,5,1309.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1310,Male,Occidente,marzo de 2016,Couple,5,1310.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1311,Male,Occidente,abril de 2016,Couple,5,1311.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1312,Male,Occidente,julio de 2016,Friends,5,1312.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1313,Male,Occidente,septiembre de 2015,Friends,5,1313.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1316,Female,Occidente,abril de 2015,Couple,5,1316.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1317,Female,Occidente,marzo de 2015,Family,3,1317.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1320,Female,Occidente,septiembre de 2016,Family,4,1320.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1321,Female,Occidente,diciembre de 2015,Family,5,1321.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1322,Female,Occidente,julio de 2014,Family,4,1322.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1323,Female,Occidente,septiembre de 2014,Family,5,1323.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1324,Female,Occidente,mayo de 2015,Couple,5,1324.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1325,Female,Occidente,noviembre de 2013,Family,5,1325.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1326,Female,Occidente,marzo de 2013,Couple,5,1326.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1327,Female,Occidente,marzo de 2013,Couple,5,1327.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1328,Female,Occidente,julio de 2015,Family,5,1328.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1329,Female,Occidente,agosto de 2013,Friends,5,1329.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1330,Female,Occidente,marzo de 2015,Friends,4,1330.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1331,Female,Occidente,febrero de 2015,Family,5,1331.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1332,Female,Occidente,febrero de 2013,Friends,5,1332.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1334,Female,Occidente,febrero de 2014,Family,5,1334.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1335,Female,Occidente,agosto de 2015,Family,4,1335.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1337,Female,Occidente,junio de 2015,Couple,5,1337.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1339,Female,Occidente,abril de 2017,Couple,5,1339.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1340,Female,Occidente,julio de 2015,Family,5,1340.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1342,Female,Occidente,marzo de 2015,Family,5,1342.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1343,Female,Occidente,marzo de 2015,Family,1,1343.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1344,Female,Occidente,abril de 2015,Couple,4,1344.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1345,Female,Occidente,enero de 2017,Family,5,1345.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1348,Female,Occidente,julio de 2014,Family,5,1348.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1349,Female,Occidente,marzo de 2016,Friends,5,1349.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1352,Female,Occidente,diciembre de 2014,Family,5,1352.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1353,Female,Occidente,febrero de 2016,Friends,4,1353.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1355,Female,Occidente,diciembre de 2014,Couple,4,1355.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1356,Female,Occidente,agosto de 2017,Family,5,1356.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1357,Female,Occidente,marzo de 2013,Couple,5,1357.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1358,Female,Occidente,desconocido,Friends,5,1358.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1361,Female,Occidente,mayo de 2016,Couple,5,1361.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1363,Female,Occidente,febrero de 2016,Friends,3,1363.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1365,Female,Occidente,mayo de 2016,Couple,5,1365.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1366,Female,Occidente,abril de 2015,Family,4,1366.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1367,Female,Occidente,noviembre de 2014,Alone,5,1367.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1368,Female,Occidente,marzo de 2016,Couple,5,1368.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1370,Female,Occidente,octubre de 2015,Friends,5,1370.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1371,Female,Occidente,febrero de 2015,Couple,2,1371.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1374,Female,Occidente,enero de 2013,Friends,5,1374.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1375,Female,Occidente,abril de 2016,Couple,5,1375.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1376,Female,Occidente,febrero de 2015,Family,4,1376.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1377,Female,Occidente,enero de 2016,Friends,5,1377.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1378,Female,Occidente,diciembre de 2014,Friends,5,1378.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1379,Female,Occidente,diciembre de 2015,Alone,5,1379.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1380,Female,Occidente,marzo de 2016,Friends,5,1380.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1383,Female,Occidente,julio de 2014,Alone,5,1383.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1384,Female,Occidente,junio de 2014,Friends,5,1384.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1385,Female,Occidente,mayo de 2015,Friends,5,1385.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1386,Female,Occidente,mayo de 2016,Family,4,1386.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1387,Female,Occidente,septiembre de 2015,Couple,5,1387.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1388,Female,Occidente,noviembre de 2015,Family,5,1388.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1389,Female,Occidente,febrero de 2016,Couple,5,1389.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1391,Female,Occidente,diciembre de 2014,Couple,5,1391.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1393,Female,Occidente,julio de 2014,Family,5,1393.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1395,Female,Occidente,septiembre de 2015,Couple,5,1395.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1396,Female,Occidente,noviembre de 2014,Friends,5,1396.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1399,Female,Occidente,mayo de 2015,Family,5,1399.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1402,Female,Occidente,octubre de 2016,Couple,3,1402.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1403,Female,Occidente,agosto de 2014,Couple,5,1403.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1404,Female,Occidente,marzo de 2016,Family,4,1404.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1405,Female,Occidente,abril de 2015,Friends,4,1405.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1408,Female,Occidente,marzo de 2015,Family,5,1408.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1409,Female,Occidente,mayo de 2015,Friends,4,1409.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1411,Female,Occidente,mayo de 2016,Family,5,1411.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1412,Female,Occidente,septiembre de 2014,Friends,5,1412.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1413,N/I,Occidente,julio de 2015,Family,5,1413.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1414,Female,Paises Bajos,julio de 2014,Friends,4,1414.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1416,Female,Panama,julio de 2014,Friends,5,1416.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1418,Male,Peru,abril de 2017,Family,5,1418.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1419,Male,Peru,noviembre de 2016,Friends,5,1419.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1420,Female,Peru,junio de 2015,Couple,4,1420.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1421,Female,Peru,febrero de 2018,Friends,5,1421.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1422,Female,Peru,abril de 2015,Friends,5,1422.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1423,Male,Portugal,mayo de 2015,Couple,4,1423.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1426,Male,Reino Unido,febrero de 2017,Couple,5,1426.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1427,Male,Reino Unido,febrero de 2017,Couple,5,1427.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1428,Male,Reino Unido,julio de 2015,Family,4,1428.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1429,Male,Reino Unido,abril de 2015,Couple,2,1429.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1430,Male,Reino Unido,abril de 2015,Couple,2,1430.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1431,Male,Reino Unido,octubre de 2014,Couple,3,1431.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1432,Male,Reino Unido,diciembre de 2014,Friends,3,1432.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario1433,Male,Reino Unido,mayo de 2015,Alone,2,1433.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario1434,Male,Reino Unido,julio de 2015,Family,4,1434.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
